Borough,LEGGI_Year,Sector,Fuel,Data_Year,KtCO2e
Kingston,2013,Transport,Railways electric,2013,14.83005425
Lambeth,2013,Transport,Railways electric,2013,63.44337915
Lewisham,2013,Transport,Railways electric,2013,38.58817719
Merton,2013,Transport,Railways electric,2013,32.95045772
Newham,2013,Transport,Railways electric,2013,56.97186235
Redbridge,2013,Transport,Railways electric,2013,24.41481622
Richmond,2013,Transport,Railways electric,2013,17.42649492
Southwark,2013,Transport,Railways electric,2013,39.36246999
Sutton,2013,Transport,Railways electric,2013,7.039568231
Tower Hamlets,2013,Transport,Railways electric,2013,50.20562817
Waltham Forest,2013,Transport,Railways electric,2013,16.96205609
Wandsworth,2013,Transport,Railways electric,2013,74.82464639
Westminster,2013,Transport,Railways electric,2013,77.7287208
Unapportioned,2013,Transport,Railways electric,2013,49.59856987
London,2013,Transport,Railways electric,2013,1199.61983
Barking and Dagenham,2013,Transport,Road Transport,2013,136.2881588
Barnet,2013,Transport,Road Transport,2013,373.1827747
Bexley,2013,Transport,Road Transport,2013,183.45089
Brent,2013,Transport,Road Transport,2013,198.8383529
Bromley,2013,Transport,Road Transport,2013,249.7036694
Camden,2013,Transport,Road Transport,2013,153.776865
City of London,2013,Transport,Road Transport,2013,48.54743253
Croydon,2013,Transport,Road Transport,2013,230.8067557
Ealing,2013,Transport,Road Transport,2013,277.3934238
Enfield,2013,Transport,Road Transport,2013,366.3274863
Greenwich,2013,Transport,Road Transport,2013,206.9504959
Hackney,2013,Transport,Road Transport,2013,121.1552863
Hammersmith and Fulham,2013,Transport,Road Transport,2013,105.6176196
Haringey,2013,Transport,Road Transport,2013,130.0695659
Harrow,2013,Transport,Road Transport,2013,134.5610421
Havering,2013,Transport,Road Transport,2013,336.7768533
Hillingdon,2013,Transport,Road Transport,2013,392.3346405
Hounslow,2013,Transport,Road Transport,2013,282.3583575
Islington,2013,Transport,Road Transport,2013,96.48472647
Kensington and Chelsea,2013,Transport,Road Transport,2013,112.3760602
Kingston,2013,Transport,Road Transport,2013,161.5861169
Lambeth,2013,Transport,Road Transport,2013,165.6161839
Lewisham,2013,Transport,Road Transport,2013,155.0089881
Merton,2013,Transport,Road Transport,2013,136.0375114
Newham,2013,Transport,Road Transport,2013,175.2632833
Redbridge,2013,Transport,Road Transport,2013,241.9206242
Richmond,2013,Transport,Road Transport,2013,160.200275
Southwark,2013,Transport,Road Transport,2013,164.7403958
Sutton,2013,Transport,Road Transport,2013,108.8458604
Tower Hamlets,2013,Transport,Road Transport,2013,158.8873022
Waltham Forest,2013,Transport,Road Transport,2013,165.9244856
Wandsworth,2013,Transport,Road Transport,2013,170.1217484
Westminster,2013,Transport,Road Transport,2013,255.2435713
Unapportioned,2013,Transport,Road Transport,2013,-
London,2013,Transport,Road Transport,2013,6356.396804
Barking and Dagenham,2013,Transport,Total,N/A,165.7534955
Barnet,2013,Transport,Total,N/A,424.5021694
Bexley,2013,Transport,Total,N/A,208.0065713
Brent,2013,Transport,Total,N/A,267.6414141
Bromley,2013,Transport,Total,N/A,293.9561789
Camden,2013,Transport,Total,N/A,224.598249
City of London,2013,Transport,Total,N/A,74.99055179
Croydon,2013,Transport,Total,N/A,287.1867662
Ealing,2013,Transport,Total,N/A,334.2035078
Enfield,2013,Transport,Total,N/A,392.8098831
Greenwich,2013,Transport,Total,N/A,234.5999385
Hackney,2013,Transport,Total,N/A,136.010317
Hammersmith and Fulham,2013,Transport,Total,N/A,150.7422185
Haringey,2013,Transport,Total,N/A,171.3131705
Harrow,2013,Transport,Total,N/A,163.5434688
Havering,2013,Transport,Total,N/A,370.497883
Hillingdon,2013,Transport,Total,N/A,1156.531665
Hounslow,2013,Transport,Total,N/A,413.6031951
Islington,2013,Transport,Total,N/A,130.635425
Kensington and Chelsea,2013,Transport,Total,N/A,147.9601258
Kingston,2013,Transport,Total,N/A,177.1444209
Lambeth,2013,Transport,Total,N/A,232.436673
Lewisham,2013,Transport,Total,N/A,195.956765
Merton,2013,Transport,Total,N/A,170.1368467
Newham,2013,Transport,Total,N/A,274.7117078
Redbridge,2013,Transport,Total,N/A,268.3689299
Richmond,2013,Transport,Total,N/A,223.8816495
Southwark,2013,Transport,Total,N/A,208.5841458
Sutton,2013,Transport,Total,N/A,115.9412816
Tower Hamlets,2013,Transport,Total,N/A,226.1105028
Waltham Forest,2013,Transport,Total,N/A,187.9550469
Wandsworth,2013,Transport,Total,N/A,261.5118197
Westminster,2013,Transport,Total,N/A,338.1452558
Unapportioned,2013,Transport,Total,N/A,49.59856987
London,2013,Transport,Total,N/A,8679.569809
Barking and Dagenham,2013,Total,Total,N/A,720.2595671
Barnet,2013,Total,Total,N/A,1529.647306
Bexley,2013,Total,Total,N/A,1029.746778
Brent,2013,Total,Total,N/A,1283.038404
Bromley,2013,Total,Total,N/A,1283.749629
Camden,2013,Total,Total,N/A,1557.823334
City of London,2013,Total,Total,N/A,1438.388047
Croydon,2013,Total,Total,N/A,1393.945783
Ealing,2013,Total,Total,N/A,1543.067314
Enfield,2013,Total,Total,N/A,1352.786153
Greenwich,2013,Total,Total,N/A,954.5518934
Hackney,2013,Total,Total,N/A,848.8553299
Hammersmith and Fulham,2013,Total,Total,N/A,935.7786556
Haringey,2013,Total,Total,N/A,857.393808
Harrow,2013,Total,Total,N/A,825.8062397
Havering,2013,Total,Total,N/A,1095.914703
Hillingdon,2013,Total,Total,N/A,2629.229908
Hounslow,2013,Total,Total,N/A,1455.832406
Islington,2013,Total,Total,N/A,1028.081892
Kensington and Chelsea,2013,Total,Total,N/A,1205.910916
Kingston,2013,Total,Total,N/A,707.0534948
Lambeth,2013,Total,Total,N/A,1199.018429
Lewisham,2013,Total,Total,N/A,860.4905164
Merton,2013,Total,Total,N/A,834.817973
Newham,2013,Total,Total,N/A,1408.228602
Redbridge,2013,Total,Total,N/A,938.5127898
Richmond,2013,Total,Total,N/A,889.4468329
Southwark,2013,Total,Total,N/A,1406.44122
Sutton,2013,Total,Total,N/A,737.1210446
Tower Hamlets,2013,Total,Total,N/A,1888.707382
Waltham Forest,2013,Total,Total,N/A,840.258176
Wandsworth,2013,Total,Total,N/A,1119.257625
Westminster,2013,Total,Total,N/A,3043.784452
Unapportioned,2013,Total,Total,N/A,32.03689629
London,2013,Total,Total,N/A,40874.9835
Barking and Dagenham,2012,Domestic,Electricity,2012,136.5475913
Barnet,2012,Domestic,Electricity,2012,317.2644494
Bexley,2012,Domestic,Electricity,2012,194.4181903
Brent,2012,Domestic,Electricity,2012,217.3212732
Bromley,2012,Domestic,Electricity,2012,286.2841545
Camden,2012,Domestic,Electricity,2012,178.8735505
City of London,2012,Domestic,Electricity,2012,13.16890868
Croydon,2012,Domestic,Electricity,2012,304.6556659
Ealing,2012,Domestic,Electricity,2012,245.3070994
Enfield,2012,Domestic,Electricity,2012,254.8422452
Greenwich,2012,Domestic,Electricity,2012,188.2678385
Hackney,2012,Domestic,Electricity,2012,173.757531
Hammersmith and Fulham,2012,Domestic,Electricity,2012,143.8575015
Haringey,2012,Domestic,Electricity,2012,187.1077562
Harrow,2012,Domestic,Electricity,2012,179.6317267
Havering,2012,Domestic,Electricity,2012,207.5111763
Hillingdon,2012,Domestic,Electricity,2012,217.460837
Hounslow,2012,Domestic,Electricity,2012,194.6568857
Islington,2012,Domestic,Electricity,2012,161.0506937
Kensington and Chelsea,2012,Domestic,Electricity,2012,191.3576902
Kingston,2012,Domestic,Electricity,2012,138.8225445
Lambeth,2012,Domestic,Electricity,2012,224.2827359
Lewisham,2012,Domestic,Electricity,2012,211.6269023
Merton,2012,Domestic,Electricity,2012,161.0318225
Newham,2012,Domestic,Electricity,2012,190.0816812
Redbridge,2012,Domestic,Electricity,2012,207.3681402
Richmond,2012,Domestic,Electricity,2012,174.793081
Southwark,2012,Domestic,Electricity,2012,227.0116578
Sutton,2012,Domestic,Electricity,2012,170.4386968
Tower Hamlets,2012,Domestic,Electricity,2012,203.0515305
Waltham Forest,2012,Domestic,Electricity,2012,180.9028017
Wandsworth,2012,Domestic,Electricity,2012,252.9528576
Westminster,2012,Domestic,Electricity,2012,249.4630075
Unapportioned,2012,Domestic,Electricity,2012,-
London,2012,Domestic,Electricity,2012,6585.170225
Barking and Dagenham,2012,Domestic,Gas,2012,148.8970814
Barnet,2012,Domestic,Gas,2012,437.9875678
Bexley,2012,Domestic,Gas,2012,251.51675
Brent,2012,Domestic,Gas,2012,307.3835519
Bromley,2012,Domestic,Gas,2012,410.6011965
Camden,2012,Domestic,Gas,2012,193.8239955
City of London,2012,Domestic,Gas,2012,6.218773127
Croydon,2012,Domestic,Gas,2012,407.7141716
Ealing,2012,Domestic,Gas,2012,337.4995954
Enfield,2012,Domestic,Gas,2012,313.6487808
Greenwich,2012,Domestic,Gas,2012,230.1545026
Hackney,2012,Domestic,Gas,2012,197.733491
Hammersmith and Fulham,2012,Domestic,Gas,2012,179.3169683
Haringey,2012,Domestic,Gas,2012,256.8492183
Harrow,2012,Domestic,Gas,2012,281.6828708
Havering,2012,Domestic,Gas,2012,273.6230548
Hillingdon,2012,Domestic,Gas,2012,288.2690482
Hounslow,2012,Domestic,Gas,2012,233.4104603
Islington,2012,Domestic,Gas,2012,184.8879783
Kensington and Chelsea,2012,Domestic,Gas,2012,178.9184658
Kingston,2012,Domestic,Gas,2012,179.485004
Lambeth,2012,Domestic,Gas,2012,282.1111192
Lewisham,2012,Domestic,Gas,2012,267.5043424
Merton,2012,Domestic,Gas,2012,214.1299979
Newham,2012,Domestic,Gas,2012,218.4323919
Redbridge,2012,Domestic,Gas,2012,289.4587818
Richmond,2012,Domestic,Gas,2012,241.9330227
Southwark,2012,Domestic,Gas,2012,210.9353225
Sutton,2012,Domestic,Gas,2012,209.9985791
Tower Hamlets,2012,Domestic,Gas,2012,143.0057846
Waltham Forest,2012,Domestic,Gas,2012,242.2192798
Wandsworth,2012,Domestic,Gas,2012,308.7742378
Westminster,2012,Domestic,Gas,2012,198.0117758
Unapportioned,2012,Domestic,Gas,2012,-
London,2012,Domestic,Gas,2012,8126.137162
Barking and Dagenham,2012,Domestic,Coal,2012,1.622223343
Barnet,2012,Domestic,Coal,2012,1.270082178
Bexley,2012,Domestic,Coal,2012,1.119729771
Brent,2012,Domestic,Coal,2012,0.728022183
Bromley,2012,Domestic,Coal,2012,2.389811949
Camden,2012,Domestic,Coal,2012,0.621192841
City of London,2012,Domestic,Coal,2012,0
Croydon,2012,Domestic,Coal,2012,2.290895892
Ealing,2012,Domestic,Coal,2012,1.998104362
Enfield,2012,Domestic,Coal,2012,1.954581296
Greenwich,2012,Domestic,Coal,2012,1.206775902
Hackney,2012,Domestic,Coal,2012,0.846721452
Hammersmith and Fulham,2012,Domestic,Coal,2012,0.352141165
Haringey,2012,Domestic,Coal,2012,0.866504664
Harrow,2012,Domestic,Coal,2012,0.767588606
Havering,2012,Domestic,Coal,2012,3.833986389
Hillingdon,2012,Domestic,Coal,2012,1.946668012
Hounslow,2012,Domestic,Coal,2012,1.487697505
Islington,2012,Domestic,Coal,2012,0.502493572
Kensington and Chelsea,2012,Domestic,Coal,2012,0.546016637
Kingston,2012,Domestic,Coal,2012,1.076206706
Lambeth,2012,Domestic,Coal,2012,0.898157802
Lewisham,2012,Domestic,Coal,2012,1.345258382
Merton,2012,Domestic,Coal,2012,0.822981598
Newham,2012,Domestic,Coal,2012,1.333388455
Redbridge,2012,Domestic,Coal,2012,1.293822032
Richmond,2012,Domestic,Coal,2012,1.400651374
Southwark,2012,Domestic,Coal,2012,0.708238972
Sutton,2012,Domestic,Coal,2012,1.816098816
Tower Hamlets,2012,Domestic,Coal,2012,0.751762037
Waltham Forest,2012,Domestic,Coal,2012,1.539133855
Wandsworth,2012,Domestic,Coal,2012,0.672629191
Westminster,2012,Domestic,Coal,2012,0.811111672
Unapportioned,2012,Domestic,Coal,2012,-
London,2012,Domestic,Coal,2012,40.82067861
Barking and Dagenham,2012,Domestic,Oil,2012,0.691369308
Barnet,2012,Domestic,Oil,2012,2.381024205
Bexley,2012,Domestic,Oil,2012,1.625040943
Brent,2012,Domestic,Oil,2012,1.37627722
Bromley,2012,Domestic,Oil,2012,3.870375845
Camden,2012,Domestic,Oil,2012,2.645941416
City of London,2012,Domestic,Oil,2012,0.109843722
Croydon,2012,Domestic,Oil,2012,2.42948467
Ealing,2012,Domestic,Oil,2012,1.767191642
Enfield,2012,Domestic,Oil,2012,1.712269781
Greenwich,2012,Domestic,Oil,2012,1.211511638
Hackney,2012,Domestic,Oil,2012,0.80121303
Hammersmith and Fulham,2012,Domestic,Oil,2012,0.972440008
Haringey,2012,Domestic,Oil,2012,0.846442797
Harrow,2012,Domestic,Oil,2012,1.46027536
Havering,2012,Domestic,Oil,2012,2.125799087
Hillingdon,2012,Domestic,Oil,2012,2.519944206
Hounslow,2012,Domestic,Oil,2012,1.864112573
Islington,2012,Domestic,Oil,2012,0.804443727
Kensington and Chelsea,2012,Domestic,Oil,2012,2.578096765
Kingston,2012,Domestic,Oil,2012,0.933671635
Lambeth,2012,Domestic,Oil,2012,1.589503268
Lewisham,2012,Domestic,Oil,2012,1.091975823
Merton,2012,Domestic,Oil,2012,1.195358149
Newham,2012,Domestic,Oil,2012,0.458759073
Redbridge,2012,Domestic,Oil,2012,1.285817685
Richmond,2012,Domestic,Oil,2012,1.802729317
Southwark,2012,Domestic,Oil,2012,1.670270711
Sutton,2012,Domestic,Oil,2012,1.402122802
Tower Hamlets,2012,Domestic,Oil,2012,1.224434428
Waltham Forest,2012,Domestic,Oil,2012,0.77213675
Wandsworth,2012,Domestic,Oil,2012,1.463506058
Westminster,2012,Domestic,Oil,2012,3.734686541
Unapportioned,2012,Domestic,Oil,2012,-
London,2012,Domestic,Oil,2012,52.41807018
Barking and Dagenham,2012,Domestic,Total,N/A,287.7582653
Barnet,2012,Domestic,Total,N/A,758.9031236
Bexley,2012,Domestic,Total,N/A,448.679711
Brent,2012,Domestic,Total,N/A,526.8091245
Bromley,2012,Domestic,Total,N/A,703.1455388
Camden,2012,Domestic,Total,N/A,375.9646803
City of London,2012,Domestic,Total,N/A,19.49752553
Croydon,2012,Domestic,Total,N/A,717.0902181
Ealing,2012,Domestic,Total,N/A,586.5719908
Enfield,2012,Domestic,Total,N/A,572.1578771
Greenwich,2012,Domestic,Total,N/A,420.8406287
Hackney,2012,Domestic,Total,N/A,373.1389566
Hammersmith and Fulham,2012,Domestic,Total,N/A,324.499051
Haringey,2012,Domestic,Total,N/A,445.6699219
Harrow,2012,Domestic,Total,N/A,463.5424615
Havering,2012,Domestic,Total,N/A,487.0940166
Hillingdon,2012,Domestic,Total,N/A,510.1964974
Hounslow,2012,Domestic,Total,N/A,431.419156
Islington,2012,Domestic,Total,N/A,347.2456093
Kensington and Chelsea,2012,Domestic,Total,N/A,373.4002694
Kingston,2012,Domestic,Total,N/A,320.3174269
Lambeth,2012,Domestic,Total,N/A,508.8815162
Lewisham,2012,Domestic,Total,N/A,481.5684789
Merton,2012,Domestic,Total,N/A,377.1801601
Newham,2012,Domestic,Total,N/A,410.3062206
Redbridge,2012,Domestic,Total,N/A,499.4065618
Richmond,2012,Domestic,Total,N/A,419.9294843
Southwark,2012,Domestic,Total,N/A,440.3254901
Sutton,2012,Domestic,Total,N/A,383.6554975
Tower Hamlets,2012,Domestic,Total,N/A,348.0335116
Waltham Forest,2012,Domestic,Total,N/A,425.4333522
Wandsworth,2012,Domestic,Total,N/A,563.8632306
Westminster,2012,Domestic,Total,N/A,452.0205814
Unapportioned,2012,Domestic,Total,N/A,-
London,2012,Domestic,Total,N/A,14804.54614
Barking and Dagenham,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,193.1685202
Barnet,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,223.6853607
Bexley,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,182.2544807
Brent,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,341.7701495
Bromley,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,174.4950028
Camden,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,645.389614
City of London,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,1192.370394
Croydon,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,285.6431199
Ealing,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,428.366548
Enfield,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,240.1894257
Greenwich,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,188.2633353
Hackney,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,262.6253571
Hammersmith and Fulham,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,333.2764733
Haringey,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,164.2746373
Harrow,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,97.98945857
Havering,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,168.1834225
Hillingdon,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,521.8273781
Hounslow,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,475.0712153
Islington,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,437.193606
Kensington and Chelsea,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,529.4636159
Kingston,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,138.3425228
Lambeth,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,274.4332853
Lewisham,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,122.3863546
Merton,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,192.2062574
Newham,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,483.5364878
Redbridge,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,113.8993687
Richmond,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,154.8657091
Southwark,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,554.3150788
Sutton,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,179.2909215
Tower Hamlets,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,1293.68311
Waltham Forest,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,160.667306
Wandsworth,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,154.8126543
Westminster,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,1667.507353
Unapportioned,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,-
London,2012,Industrial and Commercial,Electricity w/o rail,2012/2010,12575.44752
Barking and Dagenham,2012,Industrial and Commercial,Gas,2012,42.85286224
