name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
London,2013/4/2,8.6,0.3,4.1,5,-4.2,0.2,-4.7,55.8,0,0,0,,,127,53.6,29.5,56.9,1014.7,8.7,34.1,236.4,20.4,7,,2013-04-02T06:33:20,2013-04-02T19:35:43,0.71,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03660099999,03672099999,03781099999,03768099999,03684099999,EGLC,03772099999,03770099999"
London,2013/4/3,4.6,0.8,3,0.1,-3,-1.4,-3.6,62.8,0,0,0,,,,55.4,31.4,46.4,1017.5,57.3,26.5,181.2,15.6,6,,2013-04-03T06:31:05,2013-04-03T19:37:24,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/4,3.5,1.1,2.5,-0.9,-3.3,-2.2,-2,72.5,0.498,100,4.17,rain,,,53.6,25.9,38,1014.3,73.3,19.3,157.3,13.6,5,,2013-04-04T06:28:50,2013-04-04T19:39:04,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/5,8,2.1,4.6,4.5,-2.8,0.3,-3.1,59.6,0,0,0,,,,52.4,28.4,34.2,1015.3,73.9,28.4,101.2,8.7,3,,2013-04-05T06:26:35,2013-04-05T19:40:45,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/6,10.5,1.1,5.4,10.5,-2.4,2.9,-2.2,61.6,0.298,100,4.17,"rain,snow",,,,19.5,33.6,1023.4,30.1,28.1,234.6,20.2,7,,2013-04-06T06:24:21,2013-04-06T19:42:25,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/7,11.1,-0.7,5.2,11.1,-0.7,4.1,-2.7,61.1,0,0,0,,,,,15.3,138.6,1020.3,68.9,22.6,178.5,15.3,6,,2013-04-07T06:22:07,2013-04-07T19:44:06,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/8,10.8,4.1,6.5,10.8,0.4,3.7,-0.2,63.4,0,0,0,,,,,22.8,83.7,1005.7,87,15.2,131.2,11.2,4,,2013-04-08T06:19:54,2013-04-08T19:45:46,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/9,9.5,4.1,6.5,6.9,1.2,3.9,3.5,81.6,1.303,100,8.33,rain,,,,20.6,76.5,997.5,70.4,8.7,70.9,6.1,2,,2013-04-09T06:17:41,2013-04-09T19:47:26,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/10,11.1,3.3,7.1,11.1,0.7,5.7,3.2,76.9,0,0,0,,,2,,17.3,100.3,1003.6,61.9,4.8,124.6,10.7,5,,2013-04-10T06:15:29,2013-04-10T19:49:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/11,12.1,6.3,8,12.1,3.5,6.3,6.4,89.6,10.371,100,12.5,rain,,,48.2,20.1,108.8,997.1,78.4,11.3,102.7,8.7,4,,2013-04-11T06:13:17,2013-04-11T19:50:47,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/12,12.3,7.3,9.2,12.3,4.7,7.5,7,86.8,2.534,100,16.67,rain,,,,22.1,227.2,997.6,53.2,20.9,131.4,11.3,4,,2013-04-12T06:11:06,2013-04-12T19:52:28,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/13,11.8,4.8,9.3,11.8,3.2,8.5,7.1,86.6,1.031,100,8.33,rain,,,55.4,24.2,193.8,1011.1,78.4,17.3,92.7,8,5,,2013-04-13T06:08:55,2013-04-13T19:54:08,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/14,20.5,11.8,15.2,20.5,11.8,15.2,9.5,70.1,1.004,100,12.5,rain,,,57.7,33.7,205.3,1013.1,64,29.6,249,21.8,7,,2013-04-14T06:06:45,2013-04-14T19:55:48,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/15,16.3,10.8,13.1,16.3,10.8,13.1,8,71.4,2.978,100,4.17,rain,,,,26.1,218.2,1016.9,50.5,22.2,208.9,18,6,,2013-04-15T06:04:36,2013-04-15T19:57:29,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/16,17.3,10,12.8,17.3,10,12.8,7,68.7,0,0,0,,,2,53.6,30.9,219.3,1015.5,49.2,21.6,145.4,12.6,6,,2013-04-16T06:02:27,2013-04-16T19:59:09,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/17,18.1,9.8,13.6,18.1,8.4,13.6,9.3,76.3,0,0,0,,,27,60.9,33.8,202,1014.5,70.2,20.1,161.3,14.1,6,,2013-04-17T06:00:20,2013-04-17T20:00:49,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/18,14.8,8.6,11,14.8,5,9.9,4.1,63.1,2.991,100,4.17,rain,,3,66.7,37.1,240,1013.3,46.8,27.2,208.7,18,6,,2013-04-18T05:58:13,2013-04-18T20:02:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/19,12.5,6.6,9.6,12.5,4.3,8.3,3.8,67.9,0,0,0,,,,55.4,21,307.7,1025.7,48,32.1,227,19.6,7,,2013-04-19T05:56:07,2013-04-19T20:04:09,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/20,13.8,4,8.3,13.8,3.7,7.7,1.3,64.5,0.298,100,4.17,rain,,,,15.9,93,1032.6,8.5,29.9,287.7,25,8,,2013-04-20T05:54:01,2013-04-20T20:05:49,0.35,Rain,Clear conditions throughout the day with morning rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/21,14.8,2.1,8.6,14.8,2.1,8.2,1.2,63.6,0,0,0,,,,,22.9,246,1022,59.8,28.3,251.1,21.9,8,,2013-04-21T05:51:57,2013-04-21T20:07:30,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/22,14.8,7.1,10.5,14.8,5.4,9.9,5.7,73.6,0,0,0,,,,,24.5,225.3,1016.2,70.4,22.9,210.5,18.3,8,,2013-04-22T05:49:54,2013-04-22T20:09:09,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/23,20.6,10.1,14.8,20.6,10.1,14.8,8.5,68.1,0,0,0,,,,,19.2,258.2,1019.4,51.8,23.1,281.7,24.3,8,,2013-04-23T05:47:51,2013-04-23T20:10:49,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/24,19.8,9.8,15,19.8,8.5,15,10.1,73.3,0,0,0,,,,,20.6,238,1023.8,63.6,22.6,230.8,20,7,,2013-04-24T05:45:50,2013-04-24T20:12:29,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/25,22.5,11.3,16.2,22.5,11.3,16.2,10.5,71.8,0.499,100,8.33,rain,,,46.4,27.7,232.7,1021,47.4,16.1,251.5,21.6,8,,2013-04-25T05:43:50,2013-04-25T20:14:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/26,14,7,10.5,14,4.9,9.8,2.7,61.4,4.291,100,8.33,rain,,,,22.8,328.7,1015.4,47.6,28.9,154.1,13.4,6,,2013-04-26T05:41:50,2013-04-26T20:15:48,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/27,11.1,4.6,7.5,11.1,2.7,5.8,1.8,67.6,0.004,100,4.17,rain,,,47.3,25.3,10,1015.2,41.5,35.3,187.1,16.1,6,,2013-04-27T05:39:52,2013-04-27T20:17:27,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/28,11.8,2,7.9,11.8,2,7.1,0.6,62.9,1.491,100,8.33,rain,,,46.4,24.2,231.7,1017.1,61.1,32,252.6,21.8,8,,2013-04-28T05:37:56,2013-04-28T20:19:06,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/29,14,8.1,10.7,14,5.3,9.5,2.3,57.9,0.001,100,4.17,rain,,,,24,270.3,1016.5,45.8,33.9,272.3,23.3,8,,2013-04-29T05:36:00,2013-04-29T20:20:45,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/4/30,14.5,6.6,10.1,14.5,4.8,9.2,2.3,59.9,0,0,0,,,,,20.3,41.8,1024.5,23,34.4,306.1,26.5,9,,2013-04-30T05:34:06,2013-04-30T20:22:23,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/1,17.1,4.8,10.2,17.1,4.2,10.1,1.9,60.9,0,0,0,,,,,12.3,58.7,1024.3,40,26,301.5,26.1,8,,2013-05-01T05:32:13,2013-05-01T20:24:02,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/2,17.6,6,11.7,17.6,6,11.7,-1.8,41.3,0,0,0,,,,37.1,0.1,48,1022.7,18.5,42.2,306.3,26.7,9,,2013-05-02T05:30:21,2013-05-02T20:25:40,0.76,Clear,Clear conditions throughout the day.,clear-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/3,20.6,5.1,12.8,20.6,5.1,12.8,3.4,55.6,0,0,0,,,,33.5,0.2,271.2,1019.9,31.7,32.3,305.2,26.3,9,,2013-05-03T05:28:31,2013-05-03T20:27:17,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/4,17.1,8.3,12.5,17.1,8.3,12.5,5.4,63.1,0.399,100,4.17,rain,,,56.8,0.2,242.1,1017.4,68.8,39,212.2,18.4,6,,2013-05-04T05:26:42,2013-05-04T20:28:54,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/5,18.1,7.1,13.5,18.1,7.1,13.5,7.3,66.9,0,0,0,,,,,0.1,248.5,1021.8,80.9,33.4,246.6,21.1,8,,2013-05-05T05:24:55,2013-05-05T20:30:31,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/6,21.6,10.6,16.3,21.6,10.6,16.3,8.3,61.3,0,0,0,,,,,0.1,193.9,1020.2,49.5,30.1,297.8,25.8,8,,2013-05-06T05:23:09,2013-05-06T20:32:07,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/7,20.6,9.3,15.4,20.6,9.3,15.4,6.7,58.4,0,0,0,,,,31.7,0.1,114.1,1016.4,22.9,31.3,293.8,25.3,8,,2013-05-07T05:21:25,2013-05-07T20:33:43,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/8,17,11.5,14,17,11.5,14,9.7,75.9,1.204,100,8.33,rain,,,46.4,0.2,171.7,1007.4,78.1,24.8,189.5,16.2,7,,2013-05-08T05:19:42,2013-05-08T20:35:18,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/9,14.8,7.6,11.1,14.8,7.6,11.1,5.7,70.9,0.795,100,4.17,rain,,,68.7,0.2,200,1008.6,54.4,25,301.8,26,8,,2013-05-09T05:18:01,2013-05-09T20:36:53,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"376,909,999,903,660,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/10,17.5,10.3,12.9,17.5,10.3,12.9,7.5,70.8,0.407,100,12.5,rain,,,51.8,0.2,217.3,1010.3,75.1,27.9,219.5,18.9,7,,2013-05-10T05:16:22,2013-05-10T20:38:27,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/11,13.6,7.3,10.2,13.6,7.3,10.2,6,76.6,0.63,100,16.67,rain,,,57.8,0.2,221.9,1011,72.2,32.8,199.1,17.2,6,,2013-05-11T05:14:45,2013-05-11T20:40:00,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/12,15.6,6.3,10.3,15.6,6.3,10.3,5.7,75.4,3.799,100,8.33,rain,,,48.2,0.1,239.1,1014.8,63.9,30,190,16.3,7,,2013-05-12T05:13:09,2013-05-12T20:41:33,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/13,14.6,7.2,11.9,14.6,7.2,11.9,5.5,67.3,0.203,100,8.33,rain,,,64,0.2,235.9,1011.8,72.1,30.5,227.5,19.6,7,,2013-05-13T05:11:36,2013-05-13T20:43:05,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/14,11.8,7.5,9.3,11.8,7.5,9.3,5.8,79.4,3.808,100,12.5,rain,,,59.2,0.2,199.9,1003.6,81.7,18.3,124.8,10.9,5,,2013-05-14T05:10:04,2013-05-14T20:44:36,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/15,14.5,7.3,9.4,14.5,7.3,9.4,4.1,70.3,4.022,100,12.5,rain,,,65.9,0.3,219.3,994.1,81.4,34.5,248.8,21.3,7,,2013-05-15T05:08:34,2013-05-15T20:46:06,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/16,16.1,4.3,10.1,16.1,4.3,10.1,4.8,73,0.402,100,8.33,rain,,,,0.1,163.1,999.9,46.8,24.2,306.6,26.4,9,,2013-05-16T05:07:07,2013-05-16T20:47:35,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/17,11.8,7.8,10.3,11.8,7.8,10.3,5.8,74.1,0.012,100,4.17,rain,,,35.3,0.1,34.3,1006,76.4,25.6,241.2,20.8,8,,2013-05-17T05:05:41,2013-05-17T20:49:03,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"376,909,999,903,660,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/18,15.1,9.6,12.2,15.1,9.6,12.2,5.6,64.4,0.199,100,4.17,rain,,,,0.1,294.7,1008.2,86.6,28.7,230.6,19.9,7,,2013-05-18T05:04:18,2013-05-18T20:50:30,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/19,18.5,9.6,13.8,18.5,9.6,13.8,7.8,68.2,0,0,0,,,,,0.1,24.1,1011.2,65.5,19.2,167,14.4,5,,2013-05-19T05:02:56,2013-05-19T20:51:56,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/20,17.3,11.8,14.6,17.3,11.8,14.6,11.5,82,0.201,100,4.17,rain,,,,0.1,334.3,1011.6,90.5,9,145.3,12.6,4,,2013-05-20T05:01:37,2013-05-20T20:53:21,0.37,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/21,16.6,12.1,13.6,16.6,12.1,13.6,9.5,76.6,0.199,100,4.17,rain,,,46.4,0.1,4.2,1015.7,87.6,15.6,177.3,15.5,4,,2013-05-21T05:00:21,2013-05-21T20:54:45,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/22,14.6,10.1,11.7,14.6,10.1,11.7,5.9,68.4,0,0,0,,,,,0.1,316.9,1018.7,84.4,26.5,138.2,11.9,3,,2013-05-22T04:59:06,2013-05-22T20:56:07,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/23,11.1,6.6,8.7,11.1,6.6,8.7,1.7,62,0.201,100,8.33,rain,,,52.8,0.2,318.3,1013.8,51.4,39.8,195.8,16.8,6,,2013-05-23T04:57:54,2013-05-23T20:57:28,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/24,8.1,5.8,7.1,8.1,5.8,7.1,4.5,83.6,9.179,100,16.67,rain,,,57.6,0.2,313.3,1009.5,83.4,27.2,147.5,12.5,5,,2013-05-24T04:56:45,2013-05-24T20:58:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/25,15.5,5.8,10.5,15.5,5.8,10.5,3.7,65.9,0.606,100,12.5,rain,,,38.9,0.1,7.6,1020.4,59.3,31.4,324.4,28,9,,2013-05-25T04:55:37,2013-05-25T21:00:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"376,909,999,903,660,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/26,19.3,6,13.2,19.3,6,13.2,3.1,53.8,0,0,0,,,,,0.1,291.5,1018.6,51.3,36.1,332.7,28.7,9,,2013-05-26T04:54:33,2013-05-26T21:01:21,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"376,909,999,903,660,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/27,18,6.8,13,18,6.8,13,4.2,56.8,0,0,0,,,,55.4,0.2,212.1,1009.2,43.9,33.4,346.8,30,9,,2013-05-27T04:53:31,2013-05-27T21:02:36,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03660099999,03672099999,03781099999,03768099999,03684099999,EGLC,03772099999,03770099999"
London,2013/5/28,12.8,10,11.3,12.8,10,11.3,8.8,85.1,14.392,100,12.5,rain,,,,0.1,156.5,1000.6,88.1,17.7,155,13.5,5,,2013-05-28T04:52:31,2013-05-28T21:03:49,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/29,13.1,8.8,11.2,13.1,8.8,11.2,8.9,86,0.202,100,8.33,rain,,,31.7,0.1,322.3,1004.5,84.4,16.1,157,13.7,6,,2013-05-29T04:51:34,2013-05-29T21:05:00,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,366,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/5/30,15.3,11,12.9,15.3,11,12.9,10.4,85,6,100,12.5,rain,,,37.1,8,307.6,1010.5,87.5,12.6,145.2,12.8,4,,2013-05-30T04:50:40,2013-05-30T21:06:09,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,EGWU,03882099999,03768399999,03660099999,03672099999,03781099999,03761099999,EGLC,03772099999,03770099999"
London,2013/5/31,22.6,11.5,16.2,22.6,11.5,16.2,10.5,70.7,0,0,0,,,,,0.1,346.4,1018,77.3,19.5,313.5,27.1,9,,2013-05-31T04:49:49,2013-05-31T21:07:16,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/6/1,18.5,11.3,14.7,18.5,11.3,14.7,7.5,62.5,0,0,0,,,,35.3,0.1,338.9,1023,62,38.9,319.8,27.7,9,,2013-06-01T04:49:00,2013-06-01T21:08:22,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/6/2,20.1,10.6,14.9,20.1,10.6,14.9,5.8,56.3,0,0,0,,,,,0.1,2,1028.6,36.6,37.3,347.5,30.1,9,,2013-06-02T04:48:14,2013-06-02T21:09:25,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03660099999,03672099999,03781099999,03768099999,03684099999,EGLC,03772099999,03770099999"
London,2013/6/3,20.1,8,13.9,20.1,8,13.9,6.5,64,0,0,0,,,,,0.2,61.4,1031.5,31.6,35.5,353.9,30.5,9,,2013-06-03T04:47:31,2013-06-03T21:10:26,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03660099999,03672099999,03781099999,03768099999,03684099999,EGLC,03772099999,03770099999"
London,2013/6/4,21,8.1,14.8,21,8.1,14.8,5.8,56.4,0,0,0,,,,46.4,0.2,43.7,1027,59.3,42.3,339.7,29.4,9,,2013-06-04T04:46:51,2013-06-04T21:11:25,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"376,909,999,903,660,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/6/5,20.6,9.1,14,20.6,9.1,14,8.1,69.2,0,0,0,,,,,0.1,51.2,1021.5,71.5,32.5,351.9,30.4,9,,2013-06-05T04:46:14,2013-06-05T21:12:21,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,600,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/6/6,21.6,9,15.1,21.6,9,15.1,8.5,66,0,0,0,,,,35.3,18.1,79.9,1021.5,33.5,29.1,341.6,29.4,9,,2013-06-06T04:45:40,2013-06-06T21:13:15,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,EGWU,03882099999,03768399999,03660099999,03672099999,03781099999,03761099999,03768099999,EGLC,03772099999,03770099999"
London,2013/6/7,20.1,10.2,15.3,20.1,10.2,15.3,8.3,64.1,0.203,100,12.5,rain,,,35.3,0.2,53.2,1023,59.8,32.2,316.9,27.3,8,,2013-06-07T04:45:09,2013-06-07T21:14:07,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"376,909,999,903,660,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2013/6/8,17.5,9.6,13.3,17.5,9.6,13.3,7.2,67.4,0,0,0,,,,46.4,19.5,45.3,1021.5,60.9,33.6,350.4,30.4,9,,2013-06-08T04:44:40,2013-06-08T21:14:56,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03660099999,03672099999,03781099999,03768099999,EGLC,03772099999,03770099999"
